path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon,2018
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon,2018
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon,2018
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v,54.67,0.0,315974,325172,v2.0,SingleMuon,2018
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v,12.38,0.0002,315974,317488,v2.0,SingleMuon,2018
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v,12.38,0.0002,315974,317488,v2.0,SingleMuon,2018
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,54.67,0.0009,315974,325172,v2.0,SingleMuon,2018
HLT_Mu50_IsoVVVL_PFHT450_v,59.96,0.001,315257,325172,v1.1,SingleMuon,2018
HLT_Mu50_v,59.96,59.96,315257,325172,v1.1,SingleMuon,2018
HLT_Mu55_v,59.96,59.96,315257,325172,v1.1,SingleMuon,2018
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,59.96,0.001,315257,325172,v1.1,SingleMuon,2018
HLT_OldMu100_v,59.96,59.96,315257,325172,v1.1,SingleMuon,2018
HLT_TkMu100_v,59.96,59.96,315257,325172,v1.1,SingleMuon,2018
HLT_DoubleMediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau,2018
HLT_DoubleMediumChargedIsoPFTau35_Trk1_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau,2018
HLT_DoubleMediumChargedIsoPFTau40_Trk1_TightID_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau,2018
HLT_DoubleMediumChargedIsoPFTau40_Trk1_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau,2018
HLT_DoubleMediumChargedIsoPFTauHPS30_L1MaxMass_Trk1_eta2p1_Reg_v,8.08,8.08,323725,325172,v3.6,Tau,2018
HLT_DoubleMediumChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_DoubleMediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_DoubleMediumChargedIsoPFTauHPS40_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_DoubleMediumChargedIsoPFTauHPS40_Trk1_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_DoubleTightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau,2018
HLT_DoubleTightChargedIsoPFTau35_Trk1_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau,2018
HLT_DoubleTightChargedIsoPFTau40_Trk1_TightID_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau,2018
HLT_DoubleTightChargedIsoPFTau40_Trk1_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau,2018
HLT_DoubleTightChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_DoubleTightChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_DoubleTightChargedIsoPFTauHPS40_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_DoubleTightChargedIsoPFTauHPS40_Trk1_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_1pr_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau200HighPtRelaxedIso_Trk50_eta2p1_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau220HighPtRelaxedIso_Trk50_eta2p1_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET100_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET110_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET120_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET130_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET140_v,59.96,59.96,315257,325172,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET90_v,5.3,5.3,315257,315973,v1.1,Tau,2018
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v,59.96,0.32,315257,325172,v1.1,Tau,2018
HLT_Photon35_TwoProngs35_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_VBF_DoubleLooseChargedIsoPFTau20_Trk1_eta2p1_v,17.68,17.1,315257,317488,v1.1,Tau,2018
HLT_VBF_DoubleLooseChargedIsoPFTauHPS20_Trk1_eta2p1_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_VBF_DoubleMediumChargedIsoPFTau20_Trk1_eta2p1_v,17.68,17.1,315257,317488,v1.1,Tau,2018
HLT_VBF_DoubleMediumChargedIsoPFTauHPS20_Trk1_eta2p1_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_VBF_DoubleTightChargedIsoPFTau20_Trk1_eta2p1_v,17.68,17.1,315257,317488,v1.1,Tau,2018
HLT_VBF_DoubleTightChargedIsoPFTauHPS20_Trk1_eta2p1_v,42.28,42.28,317527,325172,v2.2,Tau,2018
HLT_Random_v,59.97,1.45,315257,325172,v1.1,ZeroBias,2018
