"DSName","DSID","PhysicsShort","CoMEnergy","XSec","FiltEff","kFactor","Events","GenEvents","GenName","GenTune","PDF","Keywords","PhysComment","Release","Generator","Filters","JobOptions"
"mc15_13TeV.344791.Sherpa_221_NNPDF30NNLO_lllv_3lepfilter.evgen.EVNT.e5594","344791","Sherpa_221_NNPDF30NNLO_lllv_3lepfilter","13000.0","1.5715","0.20464","1.0","90000","9998600","Sherpa(v2.2.1)","NNPDF3.0 NNLO","NNPDF30NNLO","diboson, 3lepton, sm, jets, neutrino, nlo, Baseline","3 charged leptons + neutrino with 0,1j@NLO + 2,3j@LO and mll>4 GeV, pTl1>15 GeV, pTl2>7 GeV, pTl3>7 GeV.","AtlasProduction_19.2.5.15","","LeptonFilter, MultiLeptonFilter, DiLeptonMassFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID344xxx/MC15.344791.Sherpa_221_NNPDF30NNLO_lllv_3lepfilter.py"">link</a>"
"mc15_13TeV.345045.Sherpa_221_NNPDF30NNLO_WlvZbb.evgen.EVNT.e6470","345045","Sherpa_221_NNPDF30NNLO_WlvZbb","13000.0","2.5045","1.0","1.0","700000","23480000","Sherpa(v2.2.1)","NNPDF3.0 NNLO","NNPDF30NNLO","2jet, diboson, nlo, sm, Baseline","W(->qq)Z(->bb) with 0,1j@NLO + 2,3j@LO.","AtlasProduction_19.2.5.27","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345045.Sherpa_221_NNPDF30NNLO_WlvZbb.py"">link</a>"
"mc15_13TeV.345053.PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_lvbb_VpT.evgen.EVNT.e5706","345053","PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_lvbb_VpT","13000.0","0.10446","1.0","1.0","30000","18319200","Powheg(v2_r3133)+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+W+jet->l-vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345053.PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345054.PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_lvbb_VpT.evgen.EVNT.e5706","345054","PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_lvbb_VpT","13000.0","0.16458","1.0","1.0","50000","25634200","Powheg(v2_r3133)+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+W+jet->l+vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345054.PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345055.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_llbb_VpT.evgen.EVNT.e5706","345055","PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_llbb_VpT","13000.0","0.044836999999999995","1.0","1.0","10000","23979150","Powheg(v2_r3133)+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+Z+jet->l+l-bbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345055.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_llbb_VpT.py"">link</a>"
"mc15_13TeV.345056.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvbb_VpT.evgen.EVNT.e5706","345056","PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvbb_VpT","13000.0","761.1999999999999","1.0","0.11648000000000001","10000000","14919200","Powheg(v2_r3133)+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+Z+jet->vvbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345056.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvbb_VpT.py"">link</a>"
"mc15_13TeV.345057.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_llbb.evgen.EVNT.e5706","345057","PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_llbb","13000.0","0.0072284","1.0","1.0","10000","4235000","Powheg(v2_r3133)+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Baseline","POWHEG+Pythia8 gg->H+Z->l+l-bbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345057.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_llbb.py"">link</a>"
"mc15_13TeV.345060.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_ZZ4l.evgen.EVNT.e7735","345060","PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_ZZ4l","13000.0","28300.0","1.717","0.000124","1690000","6500000","Powheg+Pythia8(v.230)+EvtGen(v.1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zz, sm, higgs, Baseline","POWHEG+PYTHIA8+EVTGEN, H+jet production with NNLOPS and A14 tune, HZZ4l mh=125 GeV","MCProd_20.7.9.9.19","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345060.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_ZZ4l.py"">link</a>"
"mc15_13TeV.345061.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_HgamgamZinc.evgen.EVNT.e5762","345061","PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_HgamgamZinc","13000.0","122.7","1.0","0.00227","80000","1800000","Powheg(v2_r3133)+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Baseline","POWHEG+Pythia8 gg->H+Z->gamgamqqbar production","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345061.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_HgamgamZinc.py"">link</a>"
"mc15_13TeV.345066.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_ZZ4lepZinc.evgen.EVNT.e7735","345066","PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_ZZ4lepZinc","13000.0","122.7","1.0","0.0002745","10000","906000","Powheg+Pythia8(v.230)+EvtGen(v.1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, zhiggs, mh125, zz, higgs, Baseline","POWHEG+PYTHIA8+EVTGEN, gg->H+Z, H->ZZ->llll mh=125 GeV CPS","MCProd_20.7.9.9.19","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345066.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_ZZ4lepZinc.py"">link</a>"
"mc15_13TeV.345097.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_mumu.evgen.EVNT.e5732","345097","PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_mumu","13000.0","28300.0","1.717","0.0002176","2000000","2000000","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, 2muon, mh125, sm, higgs, Baseline","POWHEG+PYTHIA8+EVTGEN, H+jet production with NNLOPS and A14 tune, Hmumu mh=125 GeV","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345097.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_mumu.py"">link</a>"
"mc15_13TeV.345098.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Hmumu_Zinc.evgen.EVNT.e5966","345098","PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Hmumu_Zinc","13000.0","122.7","1.0","0.0002745","10000","180000","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","2muon, higgs, mh125, sm, smhiggs, zhiggs, Baseline","POWHEG+Pythia8 gg->H+Z production: Z->all, H->mumu","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345098.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Hmumu_Zinc.py"">link</a>"
"mc15_13TeV.345103.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hmumu_Zincl_MINLO.evgen.EVNT.e5834","345103","PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hmumu_Zincl_MINLO","13000.0","761.1999999999999","1.0","0.0002745","60000","1309200","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","2muon, higgs, mh125, sm, smhiggs, zhiggs, Baseline","POWHEG+MiNLO+Pythia8 H+Z+jet production: Z->all, H->mumu","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345103.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hmumu_Zincl_MINLO.py"">link</a>"
"mc15_13TeV.345104.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hmumu_Wincl_MINLO.evgen.EVNT.e5834","345104","PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hmumu_Wincl_MINLO","13000.0","840.0","1.0","0.0002745","60000","660000","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","2muon, higgs, mh125, whiggs, sm, smhiggs, Baseline","POWHEG+MiNLO+Pythia8 H+Wp+jet production: W->all, H->mumu","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345104.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hmumu_Wincl_MINLO.py"">link</a>"
"mc15_13TeV.345105.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hmumu_Wincl_MINLO.evgen.EVNT.e5834","345105","PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hmumu_Wincl_MINLO","13000.0","532.8000000000001","1.0","0.0002745","40000","660000","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","2muon, higgs, mh125, whiggs, sm, smhiggs, Baseline","POWHEG+MiNLO+Pythia8 H+Wm+jet production: W->all, H->mumu","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345105.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hmumu_Wincl_MINLO.py"">link</a>"
"mc15_13TeV.345107.Sherpa_221_NNPDF30NNLO_llll_m4l100_300_filt100_150.evgen.EVNT.e5630","345107","Sherpa_221_NNPDF30NNLO_llll_m4l100_300_filt100_150","13000.0","0.3529","0.12792","1.0","10000","22439500","Sherpa(v2.2.1)","NNPDF3.0 NNLO","NNPDF30NNLO","jets, diboson, 4lepton, sm, nlo, Baseline","4 charged leptons with 0,1j@NLO + 2,3j@LO and mll>2*ml+250MeV, pTl1>5GeV, pTl2>5GeV, 100GeV &lt; m4l &lt; 300GeV.","MCProd_19.2.5.12.2","","FourLeptonInvMassFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345107.Sherpa_221_NNPDF30NNLO_llll_m4l100_300_filt100_150.py"">link</a>"
"mc15_13TeV.345108.Sherpa_221_NNPDF30NNLO_llll_m4l300.evgen.EVNT.e5630","345108","Sherpa_221_NNPDF30NNLO_llll_m4l300","13000.0","0.06143200000000001","1.0","1.0","20000","11245000","Sherpa(v2.2.1)","NNPDF3.0 NNLO","NNPDF30NNLO","jets, diboson, 4lepton, sm, nlo, Baseline","4 charged leptons with 0,1j@NLO + 2,3j@LO and mll>2*ml+250 MeV, pTl1>5 GeV, pTl2>5 GeV and m4l>300 GeV.","MCProd_19.2.5.12.2","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345108.Sherpa_221_NNPDF30NNLO_llll_m4l300.py"">link</a>"
"mc15_13TeV.345109.PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_lvcc_VpT.evgen.EVNT.e5765","345109","PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_lvcc_VpT","13000.0","0.17548999999999998","1.0","0.029568954926206627","10000","4989900","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+W+jet->l-vccbar production","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345109.PowhegPythia8EvtGen_NNPDF3_AZNLO_WmH125J_MINLO_lvcc_VpT.py"">link</a>"
"mc15_13TeV.345110.PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_lvcc_VpT.evgen.EVNT.e5765","345110","PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_lvcc_VpT","13000.0","0.27857","1.0","0.029346913881609652","10000","9309500","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+W+jet->l+vccbar production","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345110.PowhegPythia8EvtGen_NNPDF3_AZNLO_WpH125J_MINLO_lvcc_VpT.py"">link</a>"
"mc15_13TeV.345111.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_llcc_VpT.evgen.EVNT.e5765","345111","PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_llcc_VpT","13000.0","0.076108","1.0","0.029264024806853427","10000","10970000","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+Z+jet->l+l-ccbar production","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345111.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_llcc_VpT.py"">link</a>"
"mc15_13TeV.345112.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvcc_VpT.evgen.EVNT.e5765","345112","PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvcc_VpT","13000.0","761.1999999999999","1.0","0.005782000000000001","1230000","7219950","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Baseline","POWHEG+MiNLO+Pythia8 H+Z+jet->vvccbar production","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345112.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvcc_VpT.py"">link</a>"
"mc15_13TeV.345113.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_llcc.evgen.EVNT.e5765","345113","PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_llcc","13000.0","0.0057588","1.0","0.06235017712023338","10000","2240000","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Baseline","POWHEG+Pythia8 gg->H+Z->l+l-ccbar production","AtlasProduction_19.2.5.17","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345113.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_llcc.py"">link</a>"
"mc15_13TeV.345120.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaul13l7.evgen.EVNT.e5814","345120","PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaul13l7","13000.0","28300.0","1.717","0.0033718272","9573000","9573000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","mh125, 2tau, higgs, sm, smhiggs, 1jet, Baseline","POWHEG+PYTHIA8+EVTGEN H+jet production with NNLOPS","AtlasProduction_19.2.5.18","","TauFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345120.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaul13l7.py"">link</a>"
"mc15_13TeV.345121.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulm15hp20.evgen.EVNT.e5814","345121","PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulm15hp20","13000.0","28300.0","1.717","0.00236768","3829200","3829200","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","mh125, 2tau, higgs, sm, smhiggs, 1jet, Baseline","POWHEG+PYTHIA8+EVTGEN H+jet production with NNLOPS","AtlasProduction_19.2.5.18","","TauFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345121.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulm15hp20.py"">link</a>"
"mc15_13TeV.345122.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulp15hm20.evgen.EVNT.e5814","345122","PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulp15hm20","13000.0","28300.0","1.717","0.0023726976","3829200","3829200","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","mh125, 2tau, higgs, sm, smhiggs, 1jet, Baseline","POWHEG+PYTHIA8+EVTGEN H+jet production with NNLOPS","AtlasProduction_19.2.5.18","","TauFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345122.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulp15hm20.py"">link</a>"
"mc15_13TeV.345123.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautauh30h20.evgen.EVNT.e5814","345123","PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautauh30h20","13000.0","28300.0","1.717","0.011847808","9561000","9561000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","mh125, 2tau, higgs, sm, smhiggs, 1jet, Baseline","POWHEG+PYTHIA8+EVTGEN H+jet production with NNLOPS","AtlasProduction_19.2.5.18","","TauFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345123.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautauh30h20.py"">link</a>"
"mc15_13TeV.345124.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_etau_filt.evgen.EVNT.e5814","345124","PowhegPy8EG_NNLOPS_nnlo_30_ggH125_etau_filt","13000.0","28300.0","1.717","6.393e-06","90000","5490000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, 1jet, mh125, sm, higgs, Baseline","POWHEG+PYTHIA8+EVTGEN H+jet production with NNLOPS","AtlasProduction_19.2.5.18","","TauFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345124.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_etau_filt.py"">link</a>"
"mc15_13TeV.345125.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_mutau_filt.evgen.EVNT.e5814","345125","PowhegPy8EG_NNLOPS_nnlo_30_ggH125_mutau_filt","13000.0","28300.0","1.717","6.395e-06","90000","3989000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, 1jet, mh125, sm, higgs, Baseline","POWHEG+PYTHIA8+EVTGEN H+jet production with NNLOPS","AtlasProduction_19.2.5.18","","TauFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345125.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_mutau_filt.py"">link</a>"
"mc15_13TeV.345211.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_tautau.evgen.EVNT.e5808","345211","PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_tautau","13000.0","532.8000000000001","1.0","0.06272","750000","750000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","mh125, 2tau, higgs, whiggs, sm, smhiggs, Baseline","POWHEG+MiNLO+PYTHIA8, H+Wm+jet, W->all, H->tautau","AtlasProduction_19.2.5.18","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345211.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_tautau.py"">link</a>"
"mc15_13TeV.345212.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_tautau.evgen.EVNT.e5808","345212","PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_tautau","13000.0","840.0","1.0","0.06272","750000","750000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","mh125, 2tau, higgs, whiggs, sm, smhiggs, Baseline","POWHEG+MiNLO+PYTHIA8, H+Wp+jet, W->all, H->tautau","AtlasProduction_19.2.5.18","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345212.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_tautau.py"">link</a>"
"mc15_13TeV.345213.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_etau.evgen.EVNT.e5808","345213","PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_etau","13000.0","532.8000000000001","1.0","6.393e-06","10000","380000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+PYTHIA8, H+Wm+jet, W->all, H->etau","AtlasProduction_19.2.5.18","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345213.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_etau.py"">link</a>"
"mc15_13TeV.345214.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_etau.evgen.EVNT.e5808","345214","PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_etau","13000.0","840.0","1.0","6.393e-06","10000","380000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+PYTHIA8, H+Wp+jet, W->all, H->etau","AtlasProduction_19.2.5.18","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345214.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_etau.py"">link</a>"
"mc15_13TeV.345215.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_mutau.evgen.EVNT.e5808","345215","PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_mutau","13000.0","532.8000000000001","1.0","6.395e-06","10000","380000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+PYTHIA8, H+Wm+jet, W->all, H->mutau","AtlasProduction_19.2.5.18","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345215.PowhegPy8EG_NNPDF30_AZNLO_WmH125J_Winc_MINLO_mutau.py"">link</a>"
"mc15_13TeV.345216.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_mutau.evgen.EVNT.e5808","345216","PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_mutau","13000.0","840.0","1.0","6.395e-06","10000","380000","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Baseline","POWHEG+MiNLO+PYTHIA8, H+Wp+jet, W->all, H->mutau","AtlasProduction_19.2.5.18","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345216.PowhegPy8EG_NNPDF30_AZNLO_WpH125J_Winc_MINLO_mutau.py"">link</a>"
"mc15_13TeV.345217.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_tautau.evgen.EVNT.e5808","345217","PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_tautau","13000.0","761.1999999999999","1.0","0.06272","1426200","1426200","Powheg+Pythia8(v8.212)+EvtGen(v1.6.0)","AZNLO CTEQ6L1","NULL","mh125, 2tau, higgs, sm, smhiggs, zhiggs, Baseline","POWHEG+MiNLO+PYTHIA8, H+Z+jet, Z->all, H->tautau","AtlasProduction_19.2.5.18","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345217.PowhegPy8EG_NNPDF30_AZNLO_ZH125J_Zinc_MINLO_tautau.py"">link</a>"
